patch_id,center_lat,center_lon,timestamp,dem_mean_elev,dem_max_slope,dem_mean_slope,dem_aspect,image_path,rain_6h,soil_moisture_mean_6h,vib_rms_6h,porepressure_mean_6h,displacement_6h,label_rockfall_within_24h
7510,1664248.3161135337,651458.1542126029,2025-09-11T14:29:20.998932,540.188720703125,1.8914108276367188,1.3009766340255737,91.91239166259766,,,,,,,
7511,1664248.3161135337,651549.0587740816,2025-09-11T14:29:21.002939,538.755859375,1.6084342002868652,1.236916184425354,137.65992736816406,,,,,,,
7512,1664248.3161135337,651639.9633355603,2025-09-11T14:29:21.007539,538.187255859375,1.9122403860092163,1.2496240139007568,158.49530029296875,,,,,,,
7513,1664248.3161135337,651730.8678970389,2025-09-11T14:29:21.011549,536.5580444335938,2.261944532394409,1.9450244903564453,125.57683563232422,,,,,,,
7514,1664248.3161135337,651821.7724585176,2025-09-11T14:29:21.016063,534.17919921875,2.1046502590179443,1.5475393533706665,119.98655700683594,,,,,,,
7515,1664248.3161135337,651912.6770199962,2025-09-11T14:29:21.020078,531.9990844726562,2.1896774768829346,1.6419802904129028,99.2935791015625,,,,,,,
7516,1664248.3161135337,652003.5815814749,2025-09-11T14:29:21.024581,530.3656616210938,1.395664095878601,0.7930741906166077,105.98123168945312,,,,,,,
7517,1664248.3161135337,652094.4861429536,2025-09-11T14:29:21.029624,529.5980224609375,2.0317752361297607,0.9126472473144531,194.30441284179688,,,,,,,
7518,1664248.3161135337,652185.3907044323,2025-09-11T14:29:21.033616,530.9103393554688,2.5614280700683594,2.0856428146362305,334.2397766113281,,,,,,,
7519,1664248.3161135337,652276.2952659109,2025-09-11T14:29:21.038132,530.3003540039062,3.091787815093994,2.3301873207092285,57.04745101928711,,,,,,,
7520,1664248.3161135337,652367.1998273896,2025-09-11T14:29:21.043129,525.7391357421875,3.925262212753296,3.2796401977539062,68.3267593383789,,,,,,,
7521,1664248.3161135337,652458.1043888682,2025-09-11T14:29:21.048929,521.21142578125,4.910011291503906,3.746016502380371,67.5171890258789,,,,,,,
7522,1664248.3161135337,652549.0089503468,2025-09-11T14:29:21.053278,517.27197265625,5.969305992126465,3.806330680847168,40.95409393310547,,,,,,,
7523,1664248.3161135337,652639.9135118255,2025-09-11T14:29:21.056983,514.5911254882812,4.641840934753418,3.51505184173584,51.17693328857422,,,,,,,
7524,1664248.3161135337,652730.8180733041,2025-09-11T14:29:21.061619,510.5760192871094,6.118788719177246,3.4495327472686768,35.62906265258789,,,,,,,
7525,1664248.3161135337,652821.7226347829,2025-09-11T14:29:21.066122,509.25238037109375,3.3807127475738525,2.6567893028259277,50.727115631103516,,,,,,,
7526,1664248.3161135337,652912.6271962615,2025-09-11T14:29:21.070648,508.7965393066406,2.8015668392181396,2.261653423309326,108.86524200439453,,,,,,,
7527,1664248.3161135337,653003.5317577402,2025-09-11T14:29:21.075249,507.7449035644531,1.379957675933838,1.062598466873169,216.29766845703125,,,,,,,
7528,1664248.3161135337,653094.4363192188,2025-09-11T14:29:21.079920,509.4030456542969,2.7227702140808105,1.320675015449524,256.74176025390625,,,,,,,
7529,1664248.3161135337,653185.3408806975,2025-09-11T14:29:21.083984,511.97796630859375,4.1511640548706055,2.851332426071167,237.93101501464844,,,,,,,
7530,1664248.3161135337,653276.2454421761,2025-09-11T14:29:21.088600,518.035888671875,7.504072666168213,5.195305347442627,286.3070373535156,,,,,,,
7531,1664248.3161135337,653367.1500036549,2025-09-11T14:29:21.092602,521.7012329101562,3.0517468452453613,2.590196132659912,103.44398498535156,,,,,,,
7532,1664248.3161135337,653458.0545651335,2025-09-11T14:29:21.097137,519.4234008789062,2.415858507156372,1.8860920667648315,62.10506820678711,,,,,,,
7533,1664248.3161135337,653548.9591266122,2025-09-11T14:29:21.101642,516.6880493164062,2.9105849266052246,2.0971779823303223,80.57186889648438,,,,,,,
7534,1664248.3161135337,653639.8636880908,2025-09-11T14:29:21.105656,514.1921997070312,2.0008554458618164,1.260790467262268,156.3272247314453,,,,,,,
7535,1664248.3161135337,653730.7682495695,2025-09-11T14:29:21.109670,516.715576171875,3.812919855117798,3.0234286785125732,278.28631591796875,,,,,,,
7536,1664248.3161135337,653821.6728110481,2025-09-11T14:29:21.113666,522.3111572265625,4.382899761199951,3.4614734649658203,298.3616943359375,,,,,,,
7537,1664248.3161135337,653912.5773725267,2025-09-11T14:29:21.118185,522.7508544921875,2.1524107456207275,1.7071844339370728,75.05137634277344,,,,,,,
7538,1664248.3161135337,654003.4819340055,2025-09-11T14:29:21.122710,523.1807250976562,3.628599166870117,2.6862142086029053,327.7587890625,,,,,,,
7539,1664248.3161135337,654094.3864954842,2025-09-11T14:29:21.126724,524.2938842773438,3.551936149597168,2.6308915615081787,140.25677490234375,,,,,,,
7540,1664248.3161135337,654185.2910569628,2025-09-11T14:29:21.130732,522.386474609375,4.410865306854248,2.478408098220825,27.246660232543945,,,,,,,
7541,1664248.3161135337,654276.1956184414,2025-09-11T14:29:21.135752,521.8345947265625,4.428364276885986,2.215806007385254,268.6382751464844,,,,,,,
7542,1664248.3161135337,654367.1001799201,2025-09-11T14:29:21.139812,524.377197265625,4.366431713104248,2.0732316970825195,248.47967529296875,,,,,,,
7543,1664248.3161135337,654458.0047413987,2025-09-11T14:29:21.144834,525.8544921875,1.2920031547546387,0.871036946773529,268.6359558105469,,,,,,,
7544,1664248.3161135337,654548.9093028775,2025-09-11T14:29:21.148883,527.3592529296875,2.0983288288116455,1.5392347574234009,280.0780029296875,,,,,,,
7545,1664248.3161135337,654639.8138643561,2025-09-11T14:29:21.153406,530.4331665039062,3.305697202682495,2.751847982406616,274.7961730957031,,,,,,,
7546,1664248.3161135337,654730.7184258348,2025-09-11T14:29:21.158575,534.1332397460938,3.0248425006866455,2.4266576766967773,288.96551513671875,,,,,,,
7547,1664248.3161135337,654821.6229873134,2025-09-11T14:29:21.162658,538.0198364257812,5.277980327606201,3.1419928073883057,284.3835144042969,,,,,,,
7548,1664248.3161135337,654912.5275487921,2025-09-11T14:29:21.167447,542.9739990234375,6.147940635681152,3.5225582122802734,269.77618408203125,,,,,,,
7549,1664248.3161135337,655003.4321102707,2025-09-11T14:29:21.172531,546.3985595703125,7.08853816986084,4.342617034912109,285.9118957519531,,,,,,,
7550,1664248.3161135337,655094.3366717494,2025-09-11T14:29:21.177213,548.9756469726562,14.571222305297852,9.341437339782715,156.78262329101562,,,,,,,
7551,1664248.3161135337,655185.241233228,2025-09-11T14:29:21.180926,546.6187133789062,16.234140396118164,11.9215726852417,13.340005874633789,,,,,,,
7552,1664248.3161135337,655276.1457947068,2025-09-11T14:29:21.185512,540.3707885742188,15.287957191467285,8.318543434143066,97.66082763671875,,,,,,,
7553,1664248.3161135337,655367.0503561854,2025-09-11T14:29:21.190611,540.189208984375,9.896782875061035,5.64680290222168,175.63934326171875,,,,,,,
7554,1664248.3161135337,655457.954917664,2025-09-11T14:29:21.194626,535.0554809570312,11.035513877868652,8.674720764160156,102.0328598022461,,,,,,,
7555,1664248.3161135337,655548.8594791427,2025-09-11T14:29:21.198290,534.2091064453125,14.212578773498535,12.465954780578613,198.96376037597656,,,,,,,
7556,1664248.3161135337,655639.7640406213,2025-09-11T14:29:21.203981,531.255615234375,15.9197359085083,11.010738372802734,24.22234344482422,,,,,,,
7557,1664248.3161135337,655730.6686021,2025-09-11T14:29:21.208578,521.980224609375,11.119369506835938,6.314534664154053,64.58755493164062,,,,,,,
7558,1664248.3161135337,655821.5731635788,2025-09-11T14:29:21.213680,517.5497436523438,3.073936939239502,-3331.5634765625,-3277.640625,,,,,,,
7559,1664248.3161135337,655912.4777250574,2025-09-11T14:29:21.219031,-32768.0,-9999.0,-9999.0,-9999.0,,,,,,,
7560,1664157.411552055,645094.8349090966,2025-09-11T14:29:21.223021,-21686.4296875,-9999.0,-9999.0,-9999.0,,,,,,,
7561,1664157.411552055,645185.7394705752,2025-09-11T14:29:21.227400,476.9864501953125,0.7586069703102112,0.34485897421836853,247.46630859375,,,,,,,
7562,1664157.411552055,645276.6440320539,2025-09-11T14:29:21.232077,477.3538818359375,0.889762818813324,0.3834378719329834,236.260498046875,,,,,,,
7563,1664157.411552055,645367.5485935325,2025-09-11T14:29:21.236357,477.0208435058594,1.8039557933807373,0.9937795996665955,95.93384552001953,,,,,,,
7564,1664157.411552055,645458.4531550113,2025-09-11T14:29:21.240949,474.8830871582031,1.9743114709854126,1.278841257095337,98.2998275756836,,,,,,,
7565,1664157.411552055,645549.3577164899,2025-09-11T14:29:21.245622,473.5762939453125,1.0101619958877563,0.7655603289604187,166.5017547607422,,,,,,,
7566,1664157.411552055,645640.2622779686,2025-09-11T14:29:21.248319,475.7734375,3.4428980350494385,2.6655187606811523,280.5550537109375,,,,,,,
7567,1664157.411552055,645731.1668394472,2025-09-11T14:29:21.253681,479.29925537109375,2.9397873878479004,1.6286051273345947,284.22039794921875,,,,,,,
7568,1664157.411552055,645822.0714009259,2025-09-11T14:29:21.258061,479.2160949707031,1.5358906984329224,0.9549943208694458,141.51910400390625,,,,,,,
7569,1664157.411552055,645912.9759624045,2025-09-11T14:29:21.262067,478.4879150390625,2.1256589889526367,1.155932068824768,167.3128204345703,,,,,,,
7570,1664157.411552055,646003.8805238833,2025-09-11T14:29:21.266349,478.2945861816406,1.4576985836029053,0.8754374384880066,129.8483428955078,,,,,,,
7571,1664157.411552055,646094.7850853619,2025-09-11T14:29:21.271054,478.1506042480469,1.0063053369522095,0.7271263599395752,157.48257446289062,,,,,,,
7572,1664157.411552055,646185.6896468406,2025-09-11T14:29:21.275662,477.8424377441406,1.1590654850006104,0.6748532056808472,270.7757568359375,,,,,,,
7573,1664157.411552055,646276.5942083192,2025-09-11T14:29:21.279952,479.3170166015625,1.545738697052002,1.418060541152954,306.3473815917969,,,,,,,
7574,1664157.411552055,646367.4987697979,2025-09-11T14:29:21.283053,480.96728515625,1.4619004726409912,1.0519435405731201,311.3396301269531,,,,,,,
7575,1664157.411552055,646458.4033312765,2025-09-11T14:29:21.288417,482.16802978515625,1.5812779664993286,1.2776066064834595,311.89215087890625,,,,,,,
7576,1664157.411552055,646549.3078927551,2025-09-11T14:29:21.293096,483.4822692871094,1.920690655708313,1.6192917823791504,328.0638427734375,,,,,,,
7577,1664157.411552055,646640.2124542339,2025-09-11T14:29:21.296375,485.43853759765625,2.1483726501464844,1.8124572038650513,250.81295776367188,,,,,,,
7578,1664157.411552055,646731.1170157125,2025-09-11T14:29:21.301748,484.94775390625,2.5333967208862305,1.5677045583724976,90.75364685058594,,,,,,,
7579,1664157.411552055,646822.0215771912,2025-09-11T14:29:21.305954,485.7228698730469,2.3274593353271484,1.2884745597839355,263.8205871582031,,,,,,,
7580,1664157.411552055,646912.9261386698,2025-09-11T14:29:21.310043,486.9231872558594,1.999375581741333,1.2269574403762817,245.72726440429688,,,,,,,
7581,1664157.411552055,647003.8307001485,2025-09-11T14:29:21.314638,489.4908447265625,2.5149571895599365,2.1339776515960693,278.7293395996094,,,,,,,
7582,1664157.411552055,647094.7352616271,2025-09-11T14:29:21.318370,493.4471435546875,3.2782180309295654,2.9349184036254883,278.7928161621094,,,,,,,
7583,1664157.411552055,647185.6398231059,2025-09-11T14:29:21.323052,498.8722839355469,9.833710670471191,6.006036758422852,275.1253356933594,,,,,,,
7584,1664157.411552055,647276.5443845845,2025-09-11T14:29:21.327931,510.85986328125,11.086926460266113,4.933351993560791,220.85484313964844,,,,,,,
7585,1664157.411552055,647367.4489460632,2025-09-11T14:29:21.332021,512.7772827148438,3.9053726196289062,2.447248935699463,254.4900665283203,,,,,,,
7586,1664157.411552055,647458.3535075418,2025-09-11T14:29:21.338493,514.114501953125,6.310279846191406,3.9522318840026855,147.2139129638672,,,,,,,
7587,1664157.411552055,647549.2580690205,2025-09-11T14:29:21.343192,507.59625244140625,5.693732738494873,3.9501571655273438,137.4968719482422,,,,,,,
7588,1664157.411552055,647640.1626304991,2025-09-11T14:29:21.347583,504.3581848144531,3.378545045852661,2.852309226989746,142.86614990234375,,,,,,,
7589,1664157.411552055,647731.0671919778,2025-09-11T14:29:21.351261,504.09027099609375,3.0621178150177,2.5817019939422607,211.49960327148438,,,,,,,
7590,1664157.411552055,647821.9717534564,2025-09-11T14:29:21.356150,508.3397216796875,5.4617767333984375,4.473077774047852,239.8558807373047,,,,,,,
7591,1664157.411552055,647912.8763149352,2025-09-11T14:29:21.360927,512.185791015625,4.096270561218262,2.966909646987915,215.24241638183594,,,,,,,
7592,1664157.411552055,648003.7808764138,2025-09-11T14:29:21.364932,515.400634765625,3.872255563735962,2.926231622695923,275.1236572265625,,,,,,,
7593,1664157.411552055,648094.6854378924,2025-09-11T14:29:21.368506,518.956787109375,2.4939074516296387,1.6860237121582031,269.9267578125,,,,,,,
7594,1664157.411552055,648185.5899993711,2025-09-11T14:29:21.373185,518.63427734375,2.2703166007995605,1.9739235639572144,40.167236328125,,,,,,,
7595,1664157.411552055,648276.4945608497,2025-09-11T14:29:21.379845,517.1036987304688,1.9234532117843628,1.4465103149414062,163.90663146972656,,,,,,,
7596,1664157.411552055,648367.3991223284,2025-09-11T14:29:21.383969,517.5839233398438,1.8103783130645752,1.3024086952209473,328.6777648925781,,,,,,,
7597,1664157.411552055,648458.3036838071,2025-09-11T14:29:21.388260,519.389404296875,2.3963608741760254,1.9337190389633179,304.5135803222656,,,,,,,
7598,1664157.411552055,648549.2082452858,2025-09-11T14:29:21.392938,521.7026977539062,1.8350706100463867,1.5387554168701172,312.7406311035156,,,,,,,
7599,1664157.411552055,648640.1128067644,2025-09-11T14:29:21.397641,522.9651489257812,1.992854118347168,1.5658819675445557,305.1233825683594,,,,,,,
7600,1664157.411552055,648731.0173682431,2025-09-11T14:29:21.401644,523.0413208007812,2.035442352294922,1.3958165645599365,47.129146575927734,,,,,,,
7601,1664157.411552055,648821.9219297217,2025-09-11T14:29:21.405832,522.9173583984375,1.4663981199264526,1.2347748279571533,222.94493103027344,,,,,,,
7602,1664157.411552055,648912.8264912004,2025-09-11T14:29:21.411453,524.0672607421875,1.2791680097579956,0.9108039140701294,302.3172302246094,,,,,,,
7603,1664157.411552055,649003.731052679,2025-09-11T14:29:21.415998,524.7933959960938,1.3931093215942383,0.8756816387176514,207.88992309570312,,,,,,,
7604,1664157.411552055,649094.6356141578,2025-09-11T14:29:21.420009,524.0718994140625,2.9892446994781494,1.8854670524597168,128.58531188964844,,,,,,,
7605,1664157.411552055,649185.5401756364,2025-09-11T14:29:21.424519,521.1951293945312,2.7103688716888428,1.9988806247711182,138.91717529296875,,,,,,,
7606,1664157.411552055,649276.4447371151,2025-09-11T14:29:21.429881,520.56201171875,1.7927249670028687,1.5393671989440918,162.77105712890625,,,,,,,
7607,1664157.411552055,649367.3492985937,2025-09-11T14:29:21.433984,520.2862548828125,2.1800312995910645,1.2825671434402466,217.35467529296875,,,,,,,
7608,1664157.411552055,649458.2538600723,2025-09-11T14:29:21.438272,522.3977661132812,2.213681936264038,1.8965669870376587,206.01828002929688,,,,,,,
7609,1664157.411552055,649549.158421551,2025-09-11T14:29:21.442956,523.0515747070312,2.5982930660247803,2.1583008766174316,214.72735595703125,,,,,,,
7610,1664157.411552055,649640.0629830298,2025-09-11T14:29:21.446638,526.1001586914062,2.9664993286132812,1.843584656715393,252.15220642089844,,,,,,,
7611,1664157.411552055,649730.9675445084,2025-09-11T14:29:21.451635,528.1964721679688,1.7945538759231567,1.5273728370666504,266.2342224121094,,,,,,,
7612,1664157.411552055,649821.872105987,2025-09-11T14:29:21.455743,530.453369140625,5.933719635009766,2.505446434020996,229.23709106445312,,,,,,,
7613,1664157.411552055,649912.7766674657,2025-09-11T14:29:21.460052,536.9427490234375,9.77051067352295,7.063361644744873,228.47227478027344,,,,,,,
7614,1664157.411552055,650003.6812289443,2025-09-11T14:29:21.464728,539.9384765625,8.265345573425293,5.169821262359619,151.06103515625,,,,,,,
7615,1664157.411552055,650094.585790423,2025-09-11T14:29:21.469083,534.5183715820312,4.367760181427002,3.1652631759643555,150.089599609375,,,,,,,
7616,1664157.411552055,650185.4903519016,2025-09-11T14:29:21.473080,533.5513916015625,2.6483776569366455,1.7927052974700928,181.97357177734375,,,,,,,
7617,1664157.411552055,650276.3949133803,2025-09-11T14:29:21.478449,534.1334838867188,3.3801090717315674,2.7464101314544678,215.86370849609375,,,,,,,
7618,1664157.411552055,650367.299474859,2025-09-11T14:29:21.483136,538.2477416992188,4.8582539558410645,3.2157399654388428,257.4850158691406,,,,,,,
7619,1664157.411552055,650458.2040363377,2025-09-11T14:29:21.487491,542.98388671875,3.974310874938965,3.0078821182250977,231.94845581054688,,,,,,,
7620,1664157.411552055,650549.1085978163,2025-09-11T14:29:21.491587,546.482666015625,3.181074619293213,2.5495641231536865,251.4928436279297,,,,,,,
7621,1664157.411552055,650640.013159295,2025-09-11T14:29:21.496170,549.974609375,2.909701108932495,1.71074378490448,249.32415771484375,,,,,,,
7622,1664157.411552055,650730.9177207736,2025-09-11T14:29:21.500956,551.110107421875,1.5257223844528198,0.9422677159309387,157.99342346191406,,,,,,,
7623,1664157.411552055,650821.8222822523,2025-09-11T14:29:21.505546,549.2623901367188,2.0364909172058105,1.5534597635269165,98.49940490722656,,,,,,,
7624,1664157.411552055,650912.726843731,2025-09-11T14:29:21.509642,546.4749755859375,1.9493082761764526,1.7006229162216187,97.03892517089844,,,,,,,
7625,1664157.411552055,651003.6314052097,2025-09-11T14:29:21.514640,544.0252685546875,2.0483460426330566,1.7201123237609863,114.67161560058594,,,,,,,
7626,1664157.411552055,651094.5359666883,2025-09-11T14:29:21.519916,542.204833984375,1.7385843992233276,1.3474336862564087,154.86648559570312,,,,,,,
7627,1664157.411552055,651185.440528167,2025-09-11T14:29:21.523007,542.4312744140625,1.661938190460205,1.2407958507537842,190.1900177001953,,,,,,,
7628,1664157.411552055,651276.3450896456,2025-09-11T14:29:21.528390,542.3201293945312,0.919098973274231,0.6338455080986023,134.9789276123047,,,,,,,
7629,1664157.411552055,651367.2496511242,2025-09-11T14:29:21.533081,541.398681640625,0.7951356172561646,0.6099914312362671,85.18633270263672,,,,,,,
7630,1664157.411552055,651458.1542126029,2025-09-11T14:29:21.538047,540.812255859375,1.3573447465896606,0.6995407342910767,78.31788635253906,,,,,,,
7631,1664157.411552055,651549.0587740816,2025-09-11T14:29:21.541767,539.286865234375,2.319061517715454,1.568955898284912,43.42375946044922,,,,,,,
7632,1664157.411552055,651639.9633355603,2025-09-11T14:29:21.547052,537.4364624023438,1.883649468421936,0.9836497902870178,79.08477783203125,,,,,,,
7633,1664157.411552055,651730.8678970389,2025-09-11T14:29:21.551052,536.1640014648438,1.7323694229125977,1.279470682144165,64.78475952148438,,,,,,,
7634,1664157.411552055,651821.7724585176,2025-09-11T14:29:21.555330,534.1754760742188,2.1362357139587402,1.3203349113464355,57.51654815673828,,,,,,,
7635,1664157.411552055,651912.6770199962,2025-09-11T14:29:21.560002,532.5757446289062,1.6731919050216675,1.3660905361175537,55.71881866455078,,,,,,,
7636,1664157.411552055,652003.5815814749,2025-09-11T14:29:21.563092,530.6272583007812,1.8336323499679565,1.2516648769378662,68.26831817626953,,,,,,,
7637,1664157.411552055,652094.4861429536,2025-09-11T14:29:21.569074,530.6267700195312,2.51594614982605,1.5973984003067017,296.8858642578125,,,,,,,
7638,1664157.411552055,652185.3907044323,2025-09-11T14:29:21.573065,533.5198364257812,2.566875696182251,1.8278568983078003,211.16604614257812,,,,,,,
7639,1664157.411552055,652276.2952659109,2025-09-11T14:29:21.578451,532.3109741210938,3.2465250492095947,2.5445756912231445,54.717987060546875,,,,,,,
7640,1664157.411552055,652367.1998273896,2025-09-11T14:29:21.583130,529.1177368164062,3.311142683029175,2.6375465393066406,33.987709045410156,,,,,,,
7641,1664157.411552055,652458.1043888682,2025-09-11T14:29:21.588104,526.449951171875,5.174232006072998,3.582026958465576,34.12962341308594,,,,,,,
7642,1664157.411552055,652549.0089503468,2025-09-11T14:29:21.591787,523.5368041992188,5.878047943115234,3.8261327743530273,40.85282897949219,,,,,,,
7643,1664157.411552055,652639.9135118255,2025-09-11T14:29:21.597136,520.1319580078125,5.227048873901367,4.50244140625,20.117801666259766,,,,,,,
7644,1664157.411552055,652730.8180733041,2025-09-11T14:29:21.600810,518.8438720703125,7.723575115203857,4.688939094543457,133.09109497070312,,,,,,,
7645,1664157.411552055,652821.7226347829,2025-09-11T14:29:21.605414,515.5830078125,6.918218612670898,4.797521114349365,24.237409591674805,,,,,,,
7646,1664157.411552055,652912.6271962615,2025-09-11T14:29:21.610094,512.3576049804688,4.065217971801758,3.5688977241516113,38.621070861816406,,,,,,,
7647,1664157.411552055,653003.5317577402,2025-09-11T14:29:21.615512,509.9826965332031,3.444171905517578,2.5418248176574707,87.32101440429688,,,,,,,
7648,1664157.411552055,653094.4363192188,2025-09-11T14:29:21.621128,509.8268127441406,2.8028159141540527,1.312433123588562,198.39309692382812,,,,,,,
7649,1664157.411552055,653185.3408806975,2025-09-11T14:29:21.625928,511.0378723144531,5.088169574737549,2.956200361251831,287.54791259765625,,,,,,,
7650,1664157.411552055,653276.2454421761,2025-09-11T14:29:21.629943,519.4146118164062,7.350524425506592,6.32101583480835,264.1208190917969,,,,,,,
7651,1664157.411552055,653367.1500036549,2025-09-11T14:29:21.633943,524.527099609375,3.333770990371704,2.385909080505371,136.46694946289062,,,,,,,
7652,1664157.411552055,653458.0545651335,2025-09-11T14:29:21.638463,519.9437866210938,4.067174434661865,3.1775546073913574,82.55429077148438,,,,,,,
7653,1664157.411552055,653548.9591266122,2025-09-11T14:29:21.642984,516.2700805664062,2.1018874645233154,1.6741209030151367,102.16744995117188,,,,,,,
7654,1664157.411552055,653639.8636880908,2025-09-11T14:29:21.647530,514.9450073242188,1.925849199295044,1.0509247779846191,221.24281311035156,,,,,,,
7655,1664157.411552055,653730.7682495695,2025-09-11T14:29:21.651542,517.4303588867188,3.1233906745910645,2.4251980781555176,267.5690612792969,,,,,,,
7656,1664157.411552055,653821.6728110481,2025-09-11T14:29:21.657158,521.7340698242188,4.109015941619873,3.3411977291107178,247.96080017089844,,,,,,,
7657,1664157.411552055,653912.5773725267,2025-09-11T14:29:21.661674,524.878173828125,4.821274280548096,2.3718981742858887,232.7303009033203,,,,,,,
7658,1664157.411552055,654003.4819340055,2025-09-11T14:29:21.666399,529.1405029296875,8.101977348327637,5.965827941894531,328.4510192871094,,,,,,,
7659,1664157.411552055,654094.3864954842,2025-09-11T14:29:21.669980,530.3842163085938,5.745184421539307,4.884847640991211,11.391471862792969,,,,,,,
7660,1664157.411552055,654185.2910569628,2025-09-11T14:29:21.674622,530.26513671875,8.22113037109375,6.808272361755371,233.25955200195312,,,,,,,
7661,1664157.411552055,654276.1956184414,2025-09-11T14:29:21.678435,529.5913696289062,10.837913513183594,8.000419616699219,125.61769104003906,,,,,,,
7662,1664157.411552055,654367.1001799201,2025-09-11T14:29:21.683124,529.814208984375,10.848430633544922,6.696331977844238,128.49700927734375,,,,,,,
7663,1664157.411552055,654458.0047413987,2025-09-11T14:29:21.687349,527.098388671875,5.022448539733887,2.8303680419921875,164.07411193847656,,,,,,,
7664,1664157.411552055,654548.9093028775,2025-09-11T14:29:21.691021,528.0361938476562,3.4909439086914062,2.7908005714416504,312.7964172363281,,,,,,,
7665,1664157.411552055,654639.8138643561,2025-09-11T14:29:21.696165,531.959716796875,3.391157388687134,2.7509679794311523,292.9344482421875,,,,,,,
7666,1664157.411552055,654730.7184258348,2025-09-11T14:29:21.699844,536.0060424804688,3.263157367706299,2.4870362281799316,286.2654113769531,,,,,,,
7667,1664157.411552055,654821.6229873134,2025-09-11T14:29:21.703839,538.7167358398438,3.993870496749878,2.6037940979003906,311.81396484375,,,,,,,
7668,1664157.411552055,654912.5275487921,2025-09-11T14:29:21.709009,541.4699096679688,5.267654895782471,3.3127403259277344,283.97796630859375,,,,,,,
7669,1664157.411552055,655003.4321102707,2025-09-11T14:29:21.713084,549.4088134765625,6.22075080871582,5.279595375061035,271.6073913574219,,,,,,,
7670,1664157.411552055,655094.3366717494,2025-09-11T14:29:21.717450,556.0540771484375,4.7365641593933105,3.8699710369110107,242.89903259277344,,,,,,,
7671,1664157.411552055,655185.241233228,2025-09-11T14:29:21.722131,557.9370727539062,7.42547607421875,5.350068092346191,157.05250549316406,,,,,,,
7672,1664157.411552055,655276.1457947068,2025-09-11T14:29:21.726325,550.024169921875,11.02698802947998,7.180971145629883,91.1202163696289,,,,,,,
7673,1664157.411552055,655367.0503561854,2025-09-11T14:29:21.731000,543.336669921875,3.892439126968384,2.5195837020874023,150.76739501953125,,,,,,,
7674,1664157.411552055,655457.954917664,2025-09-11T14:29:21.736269,546.9895629882812,13.186244010925293,8.005717277526855,280.75079345703125,,,,,,,
7675,1664157.411552055,655548.8594791427,2025-09-11T14:29:21.739950,552.86083984375,13.514663696289062,8.573204040527344,337.3776550292969,,,,,,,
7676,1664157.411552055,655639.7640406213,2025-09-11T14:29:21.744619,552.34912109375,20.3067569732666,13.450031280517578,115.4775390625,,,,,,,
7677,1664157.411552055,655730.6686021,2025-09-11T14:29:21.748405,533.0995483398438,18.742694854736328,13.74194049835205,40.867122650146484,,,,,,,
7678,1664157.411552055,655821.5731635788,2025-09-11T14:29:21.753654,527.7979125976562,13.581220626831055,-3325.72265625,-3251.033447265625,,,,,,,
7679,1664157.411552055,655912.4777250574,2025-09-11T14:29:21.758060,-32768.0,-9999.0,-9999.0,-9999.0,,,,,,,
7680,1664066.5069905764,645094.8349090966,2025-09-11T14:29:21.762733,-21686.5,-9999.0,-9999.0,-9999.0,,,,,,,
7681,1664066.5069905764,645185.7394705752,2025-09-11T14:29:21.768424,477.1546325683594,1.3479501008987427,0.940528154373169,299.6542053222656,,,,,,,
7682,1664066.5069905764,645276.6440320539,2025-09-11T14:29:21.772064,478.7989501953125,1.857021450996399,1.462393879890442,245.87225341796875,,,,,,,
7683,1664066.5069905764,645367.5485935325,2025-09-11T14:29:21.777697,477.7873229980469,3.1845316886901855,2.1438302993774414,52.50584411621094,,,,,,,
7684,1664066.5069905764,645458.4531550113,2025-09-11T14:29:21.781786,475.2107238769531,2.766629219055176,1.7643707990646362,65.48585510253906,,,,,,,
7685,1664066.5069905764,645549.3577164899,2025-09-11T14:29:21.787200,473.7185363769531,0.8873700499534607,0.5905742049217224,137.49754333496094,,,,,,,
7686,1664066.5069905764,645640.2622779686,2025-09-11T14:29:21.790886,474.4440002441406,3.0277929306030273,1.7595664262771606,228.77371215820312,,,,,,,
7687,1664066.5069905764,645731.1668394472,2025-09-11T14:29:21.795484,476.6341247558594,4.184270858764648,2.9176383018493652,198.71119689941406,,,,,,,
7688,1664066.5069905764,645822.0714009259,2025-09-11T14:29:21.800576,477.00341796875,2.6264896392822266,1.8072662353515625,181.28929138183594,,,,,,,
7689,1664066.5069905764,645912.9759624045,2025-09-11T14:29:21.805786,477.1354675292969,1.8317655324935913,1.4230185747146606,192.45965576171875,,,,,,,
7690,1664066.5069905764,646003.8805238833,2025-09-11T14:29:21.810476,477.91510009765625,2.021969795227051,1.174892783164978,208.12994384765625,,,,,,,
7691,1664066.5069905764,646094.7850853619,2025-09-11T14:29:21.815024,478.0534362792969,0.9010268449783325,0.5164835453033447,129.85585021972656,,,,,,,
7692,1664066.5069905764,646185.6896468406,2025-09-11T14:29:21.819894,478.3509216308594,1.4640982151031494,0.9985169172286987,290.24322509765625,,,,,,,
7693,1664066.5069905764,646276.5942083192,2025-09-11T14:29:21.824547,480.2113037109375,1.3895279169082642,1.1749849319458008,279.25396728515625,,,,,,,
7694,1664066.5069905764,646367.4987697979,2025-09-11T14:29:21.828269,481.58111572265625,1.3502811193466187,0.8286077380180359,289.3717041015625,,,,,,,
